company_name,yellowpages_url,phone,website,address,source,extracted_email,target_city,search_term,art_affinity_score,score_details,art_category
Shutters Allure,https://www.yellowpages.com/nationwide/mip/shutters-allure-499813591,(714) 793-7474,http://www.shuttersallure.com,Serving theMenifee Area,YellowPages,shuttersallure@gmail.com,"Menifee, CA",Interior Designers,0.0,M:0/T:0,Neutral
Classy Closets,https://www.yellowpages.com/nationwide/mip/classy-closets-560747379,(915) 348-4820,https://classyclosets.com/locations/el-paso,Serving theLas Cruces Area,YellowPages,appointments@classycompanies.com,"Las Cruces, NM",Interior Designers,0.0,M:0/T:0,Neutral
Boyer Interior Design,https://www.yellowpages.com/manchester-nh/mip/boyer-interior-design-465613389,(603) 622-0020,http://boyerinteriordesign.com,"104 Pennacook St, Manchester, NH 03104",YellowPages,"bid37@comcast.net, christian@boyerinteriordesign.com","Manchester, NH",Interior Designers,0.0,M:0/T:0,Neutral
Soca Design Studio,https://www.yellowpages.com/manchester-nh/mip/soca-design-studio-503206814,(603) 626-0662,http://www.socainteriordesign.com,"1750 Elm St, Manchester, NH 03104",YellowPages,"info@socainteriordesign.com, lisa@socainteriordesign.com","Manchester, NH",Interior Designers,0.0,M:0/T:0,Neutral
Stibler Associates,https://www.yellowpages.com/manchester-nh/mip/stibler-associates-17464437,(603) 623-8952,http://stibler.com,"306 Highlander Way, Manchester, NH 03103",YellowPages,info@stibler.com,"Manchester, NH",Interior Designers,0.0,M:0/T:0,Neutral
Boston Interiors,https://www.yellowpages.com/bedford-nh/mip/boston-interiors-542015248,(603) 232-3350,https://www.bostoninteriors.com/bedford,"5 Colby Ct, Bedford, NH 03110",YellowPages,homeoffice@bostoninteriors.com,"Manchester, NH",Interior Designers,0.0,M:0/T:0,Neutral
Echeverria Design Group,https://www.yellowpages.com/coral-gables-fl/mip/echeverria-design-group-12347129,(305) 444-0505,http://www.echeverriadesign.com,"353 Alcazar Ave, Coral Gables, FL 33134",YellowPages,info@echeverriadesign.com,"Miami Gardens, FL",Interior Designers,0.0,M:0/T:0,Neutral
Roger Piper Architect,https://www.yellowpages.com/miami-fl/mip/roger-piper-architect-788960,(305) 932-5200,http://rogerpiperarchitect.com,"20100 NE 21st Ave, Miami, FL 33179",YellowPages,r4piper@comcast.net,"Miami Gardens, FL",Interior Designers,0.0,M:0/T:0,Neutral
International Design Guild,https://www.yellowpages.com/miami-fl/mip/international-design-guild-9959729,(305) 325-1919,http://deniselavey.com,"71 NE 40th St, Miami, FL 33137",YellowPages,"denise@deniselavey.com, Denise@DeniseLaVey.com","Miami Gardens, FL",Interior Designers,0.0,M:0/T:0,Neutral
Creative Design Group LLC,https://www.yellowpages.com/waterbury-ct/mip/creative-design-group-llc-19324428,(203) 753-0168,http://www.creativedesigngroupllc.com,"Waterbury, CT 06706",YellowPages,"Creativedesigngroupnwf@gmail.com, filler@godaddy.com","Waterbury, CT",Interior Designers,0.0,M:0/T:0,Neutral
Alcher Interiors,https://www.yellowpages.com/southbury-ct/mip/alcher-interiors-457139934,(203) 264-8155,http://www.alcher.com,"205 Main St S, Southbury, CT 06488",YellowPages,mainoffice@alcher.com,"Waterbury, CT",Interior Designers,0.0,M:0/T:0,Neutral
Morrone Studio InDesign,https://www.yellowpages.com/southbury-ct/mip/morrone-studio-indesign-24542427,(203) 267-6209,http://www.morronestudioindesign.com,"189 Lantern Park Ln N, Southbury, CT 06488",YellowPages,kathy@morronestudioindesign.com,"Waterbury, CT",Interior Designers,0.0,M:0/T:0,Neutral
Designtex Inc,https://www.yellowpages.com/denver-co/mip/designtex-inc-474794965,(303) 722-1777,http://www.lexington.com,"595 S Broadway, Denver, CO 80209",YellowPages,"austin@tbfurniture.com, rweisbrod@suddenlinkmail.com","Westminster, CO",Interior Decorators,0.0,M:0/T:0,Neutral
"Delaine Design, Inc",https://www.yellowpages.com/saint-charles-il/mip/delaine-design-inc-495473837,(630) 444-1664,http://www.delainedesign.com,"2400 E Main St, Saint Charles, IL 60174",YellowPages,"impallari@gmail.com, micah@micahrich.com, hello@rfuenzalida.com","Elgin, IL",Interior Designers,0.0,M:0/T:0,Neutral
IOC Construction,https://www.yellowpages.com/batavia-il/mip/ioc-construction-574481838,(630) 406-3000,http://iocconstruction.com,"1425 Paramount Pkwy, Batavia, IL 60510",YellowPages,support@iocconstruction.com,"Elgin, IL",Interior Designers,0.0,M:0/T:0,Neutral
Interiors for Business,https://www.yellowpages.com/batavia-il/mip/interiors-for-business-3497626,(630) 761-1070,http://www.interiorsforbusiness.com/locations,"409 N River St, Batavia, IL 60510",YellowPages,info@interiorsforbusiness.com,"Elgin, IL",Interior Designers,0.0,M:0/T:0,Neutral
Legacy Interior & Exterior Decorating Inc,https://www.yellowpages.com/elgin-il/mip/legacy-interior-exterior-decorating-inc-484609575,(630) 328-3087,https://legacydecorating.com,"847 S Randall Rd, Elgin, IL 60123",YellowPages,"leslie@legacydecorating.com, egidioimbrogno@legacydecorating.com, frank@legacydecorating.com, legacyinfo@legacydecorating.com, kristi@legacydecorating.com","Elgin, IL",Interior Designers,0.0,M:0/T:0,Neutral
Redesigning Places and Spaces,https://www.yellowpages.com/buckeye-az/mip/redesigning-places-and-spaces-549385141,(707) 208-5240,https://www.redesignps.com,"26285 W Burnett Rd, Buckeye, AZ 85396",YellowPages,"jevans@redesignps.com, 8c4075d5481d476e945486754f783364@sentry.io","Buckeye, AZ",Interior Designers,0.0,M:0/T:0,Neutral
Fitts Architects,https://www.yellowpages.com/nationwide/mip/fitts-architects-479154946,(205) 759-5792,http://www.fittsarchitects.com,Serving theTuscaloosa Area,YellowPages,"evans@fittsarchitects.com, kelly@fittsarchitects.com","Tuscaloosa, AL",Interior Designers,0.0,M:0/T:0,Neutral
Creative Designs,https://www.yellowpages.com/springfield-il/mip/creative-designs-459058090,(217) 546-0916,http://www.imaketv.com,"1275 Wabash Ave Ste D, Springfield, IL 62704",YellowPages,info@imaketv.com,"Springfield, IL",Interior Designers,0.0,M:0/T:0,Neutral
Farnsworth Group,https://www.yellowpages.com/springfield-il/mip/farnsworth-group-563768808,(217) 528-3661,https://www.f-w.com/contact-us,"3201 W White Oaks Dr, Springfield, IL 62704",YellowPages,"lmeehling@f-w.com, jredfern@f-w.com, bridgway@f-w.com, pbrown@f-w.com, mcale@f-w.com, dbrookman@f-w.com, jstryker@f-w.com, kchastain@f-w.com, dhartmann@f-w.com, nfinlen@f-w.com, phefner@f-w.com, ebachman@f-w.com, rdonnelly@f-w.com, pwheeler@f-w.com, dgatchel@f-w.com, aocchi@f-w.com, yzhang@F-W.com, mfielder@f-w.com, tbarela@f-w.com, ajansen@f-w.com, ruebinger@f-w.com, jchermely@f-w.com, dhudak@f-w.com","Springfield, IL",Interior Designers,0.0,M:0/T:0,Neutral
Periwinkles - Lolo Moore Design,https://www.yellowpages.com/springfield-il/mip/periwinkles-lolo-moore-design-528144544,(217) 341-6986,http://www.periwinklesdesign.com,"131 E Jefferson St, Springfield, IL 62701",YellowPages,"Lois@periwinklesdesign.com, zachthomas221@outlook.com, Loismooredesign@gmail.com, 8c4075d5481d476e945486754f783364@sentry.io","Springfield, IL",Interior Designers,0.0,M:0/T:0,Neutral
Design Ideas,https://www.yellowpages.com/springfield-il/mip/design-ideas-4824631,(217) 753-3081,http://www.designideas.net,"2521 Stockyard Rd, Springfield, IL 62702",YellowPages,alice@designideas.net,"Springfield, IL",Interior Designers,0.0,M:0/T:0,Neutral
Alyson Jon Interiors,https://www.yellowpages.com/beaumont-tx/mip/alyson-jon-interiors-453500078,(409) 866-3171,https://www.alysonjon.com,"6430 Phelan Blvd, Beaumont, TX 77706",YellowPages,houston@alysonjon.com,"Beaumont, TX",Interior Designers,0.0,M:0/T:0,Neutral
Brenda's Drawing Board,https://www.yellowpages.com/beaumont-tx/mip/brendas-drawing-board-533072979,(409) 866-8100,http://beaumont.golocal247.com/biz/brenda-abshires-drawing-board/beaumont-tx/612603,"Beaumont, TX 77706",YellowPages,"babshir@sbcglobal.net, webmaster@golocal247.com","Beaumont, TX",Interior Designers,0.0,M:0/T:0,Neutral
Bliss Home Staging & Design Co,https://www.yellowpages.com/beaumont-tx/mip/bliss-home-staging-design-co-564790357,(409) 540-2386,https://lamaison-bliss.com,"5940 Woodway Dr, Beaumont, TX 77707",YellowPages,virginie.faure8@gmail.com,"Beaumont, TX",Interior Designers,0.0,M:0/T:0,Neutral
Nickolina's,https://www.yellowpages.com/beaumont-tx/mip/nickolinas-10924474,(409) 896-2543,http://nickolinas.net,"1257 W Lucas Dr, Beaumont, TX 77706",YellowPages,"NICKOLINAS@SBCGLOBAL.NET, 8c4075d5481d476e945486754f783364@sentry.io, nickolinas@sbcglobal.net","Beaumont, TX",Interior Designers,0.0,M:0/T:0,Neutral
Efird's Interior Inc,https://www.yellowpages.com/concord-nc/mip/efirds-interior-inc-12539531,(704) 788-8778,https://www.efirds.net/policy/privacy,"759 Concord Pkwy N, Concord, NC 28027",YellowPages,"akidd@xologic.com, concord@efirds.net, info@efirds.net, hickory@efirds.net","Concord, NC",Interior Designers,0.0,M:0/T:0,Neutral
The Designery Concord,https://www.yellowpages.com/concord-nc/mip/the-designery-concord-7551757,(704) 859-0303,https://www.thedesignery.com/locations/concord,"96 Mcgill Ave NW, Concord, NC 28025",YellowPages,"concord@thedesignery.com, example@gmail.com","Concord, NC",Interior Designers,0.0,M:0/T:0,Neutral
Carolina Interiors,https://www.yellowpages.com/concord-nc/mip/carolina-interiors-546114352,(704) 933-3333,http://www.carolina-interiors.com,"165 Brumley Ave NE, Concord, NC 28025",YellowPages,sales@carolina-interiors.com,"Concord, NC",Interior Designers,0.0,M:0/T:0,Neutral
Underwood Design,https://www.yellowpages.com/concord-nc/mip/underwood-design-559364059,(704) 717-5382,https://www.underwooddesignnc.com/contact,"246 Cabarrus Ave W, Concord, NC 28025",YellowPages,underwood.designer@gmail.com,"Concord, NC",Interior Designers,0.0,M:0/T:0,Neutral
Rooms To Go,https://www.yellowpages.com/concord-nc/mip/rooms-to-go-569475934,(704) 593-0444,https://www.roomstogo.com/stores/north-carolina/concord-furniture-store-1611?utm_source=listings&utm_medium=localsearch&utm_campaign=listings_showroom,"8520 Quay Rd Ste A, Concord, NC 28027",YellowPages,"ekalick@roomstogo.com, fsieni@roomstogo.com","Concord, NC",Interior Designers,0.0,M:0/T:0,Neutral
Center Stage & Design,https://www.yellowpages.com/sparks-nv/mip/center-stage-design-577833371,(775) 234-2175,http://www.centerstageanddesign.com,"615 Spice Islands Dr, Sparks, NV 89431",YellowPages,"ctlv@centerstageanddesign.com, contact@centerstageanddesign.com, info@mysite.com","Sparks, NV",Interior Designers,0.0,M:1/T:1,Neutral
Stone Interiors Inc,https://www.yellowpages.com/sparks-nv/mip/stone-interiors-inc-23342926,(775) 842-2317,http://www.stoneplasterinc.com,"Sparks, NV 89436",YellowPages,stoneinteriors@att.net,"Sparks, NV",Interior Designers,0.0,M:0/T:0,Neutral
Creekscape Design,https://www.yellowpages.com/beaverton-or/mip/creekscape-design-571835175,(503) 572-5589,https://www.creekscapedesign.com/request-a-quote,"3065 SW 178th Ave, Beaverton, OR 97003",YellowPages,info@creekscapedesign.com,"Hillsboro, OR",Interior Decorators,0.0,M:0/T:0,Neutral
Becker Robert Interior Design,https://www.yellowpages.com/beaverton-or/mip/becker-robert-interior-design-13362096,(503) 646-1862,https://www.robertbecker.com,"9660 SW Eagle Ct, Beaverton, OR 97008",YellowPages,"robert@robertbecker.com, Robert@RobertBecker.com, robert@RobertBecker.com","Hillsboro, OR",Interior Decorators,0.0,M:0/T:0,Neutral
Klassic Home Interiors,https://www.yellowpages.com/edison-nj/mip/klassic-home-interiors-566830452,(973) 342-2113,https://www.klassichomeinteriors.com/contact,"485 Us Highway 1, Edison, NJ 08817",YellowPages,sonia.klassichomeinteriors@gmail.com,"Edison, NJ",Interior Designers,0.0,M:0/T:0,Neutral
N Jersey Interiors,https://www.yellowpages.com/edison-nj/mip/n-jersey-interiors-470637425,(732) 650-0611,http://njillc.com,"35 National Rd, Edison, NJ 08817",YellowPages,information@meyerinc.com,"Edison, NJ",Interior Designers,0.0,M:0/T:0,Neutral
"Ember Fireplaces, Inc.",https://www.yellowpages.com/edison-nj/mip/ember-fireplaces-inc-519989638,(848) 467-4360,http://www.emberfireplaces.com,"197 Vineyard Rd, Edison, NJ 08817",YellowPages,"sales@emberfireplaces.com, team@latofonts.com, filler@godaddy.com, impallari@gmail.com, service@emberfireplaces.com","Edison, NJ",Interior Designers,0.0,M:2/T:2,Neutral
Realm Design Inc,https://www.yellowpages.com/middlesex-nj/mip/realm-design-inc-475893654,(908) 753-3939,https://realmdesignsinc.com/contact,"240 Lackland Dr, Middlesex, NJ 08846",YellowPages,slambert@rlmdes.com,"Edison, NJ",Interior Designers,0.0,M:0/T:0,Neutral
Ricca Design Studios,https://www.yellowpages.com/greenwood-village-co/mip/ricca-design-studios-6904689,(303) 221-0500,http://www.ricca.com,"5325 S Valentia Way, Greenwood Village, CO 80111",YellowPages,"thguhes@ricca.com, plandgraf@ricca.com, ctello@ricca.com, rmikita@ricca.com, gboguniewicz@ricca.com, jsmith@ricca.com, jcarver@ricca.com, scallnin@ricca.com, tdoyals@ricca.com, gsletten@ricca.com, jkittelson@ricca.com, tschroeder@ricca.com, msharma@ricca.com","Centennial, CO",Interior Designers,0.0,M:0/T:0,Neutral
Inspired By Design,https://www.yellowpages.com/littleton-co/mip/inspired-by-design-562097122,(720) 475-1243,http://www.inspiredbydesignco.com/contact.html,"4 W Dry Creek Cir, Littleton, CO 80120",YellowPages,"kellie@inspiredbydesignco.com, office@inspiredbydesignco.com","Centennial, CO",Interior Designers,0.0,M:0/T:0,Neutral
HSK Construction,https://www.yellowpages.com/nationwide/mip/hsk-construction-557522051,(720) 298-9976,http://hskconstruction.com,Serving theCentennial Area,YellowPages,"mike.kim@hskconstruction.com, Inhee.kim@hskconstruction.com","Centennial, CO",Interior Designers,0.0,M:0/T:0,Neutral
Digital Media Innovations,https://www.yellowpages.com/centennial-co/mip/digital-media-innovations-574974904,(303) 873-1100,https://digitalmediainnovations.com/contact,"7108 S Alton Way, Centennial, CO 80112",YellowPages,info@digitalmediainnovations.com,"Centennial, CO",Interior Decorators,0.0,M:0/T:0,Neutral
Co Margo T Interiors,https://www.yellowpages.com/centennial-co/mip/co-margo-t-interiors-540141518,(720) 390-7829,http://margotdesigngroup.com,"7363 E Hinsdale Dr, Centennial, CO 80112",YellowPages,Margo@MargoTDesignGroup.com,"Centennial, CO",Interior Decorators,0.0,M:0/T:0,Neutral
Conveyordesigns Inc,https://www.yellowpages.com/centennial-co/mip/conveyordesigns-inc-26294498,(303) 779-6920,http://conveyordesigns.com,"7716 S Monaco Cir E, Centennial, CO 80112",YellowPages,"info@demolink.com, info@conveyordesigns.com","Centennial, CO",Interior Decorators,0.0,M:0/T:0,Neutral
Priorities Design Inc,https://www.yellowpages.com/centennial-co/mip/priorities-design-inc-456322010,(303) 518-7578,https://prioritiesdesign.com,"7104 S Hudson Cir, Centennial, CO 80122",YellowPages,amy@prioritiesdesign.com,"Centennial, CO",Interior Decorators,0.0,M:0/T:0,Neutral
Vonfeldt Design,https://www.yellowpages.com/centennial-co/mip/vonfeldt-design-522767451,(720) 289-3349,https://www.vonfeldtdesign.com,"4379 E Maplewood Way, Centennial, CO 80121",YellowPages,Vonfeldtdesign@gmail.com,"Centennial, CO",Interior Decorators,0.0,M:0/T:0,Neutral
Carla Pierantozzi + DESIGN,https://www.yellowpages.com/pharr-tx/mip/carla-pierantozzi-design-534697936,(956) 784-0794,http://www.carlapierantozzi.com,"219 S Cage Blvd, Pharr, TX 78577",YellowPages,carlapierantozzidesign@gmail.com,"Edinburg, TX",Interior Designers,0.0,M:0/T:0,Neutral
J's Led Power Inc,https://www.yellowpages.com/baldwin-park-ca/mip/js-led-power-inc-9632602,(626) 338-8291,http://jsledpower.com,"4801 Littlejohn St Ste G, Baldwin Park, CA 91706",YellowPages,"info@JSLEDPower.com, TXsales@JSLEDPower.com, FLsales@JSLEDPower.com, Info@JSLEDPower.com, NJsales@JSLEDPower.com","West Covina, CA",Interior Decorators,0.0,M:0/T:0,Neutral
Distinctive Interiors,https://www.yellowpages.com/boulder-co/mip/distinctive-interiors-571195051,(303) 775-7422,https://distinctiveinteriorsllc.com,"1445 Pearl St, Boulder, CO 80302",YellowPages,info@carolsinterior.com,"Boulder, CO",Interior Decorators,0.0,M:0/T:0,Neutral
Lynni Megginson Design,https://www.yellowpages.com/palm-coast-fl/mip/lynni-megginson-design-560197765,(386) 283-5373,https://www.lynnimegginson.com/contact-us,"4440 N Ocean Shore Blvd, Palm Coast, FL 32137",YellowPages,Lynni@Lynni.net,"Palm Coast, FL",Interior Designers,0.0,M:0/T:0,Neutral
Aztec Corp,https://www.yellowpages.com/iselin-nj/mip/aztec-corp-17129060,(732) 636-8989,http://www.aztec-architects.com,"517 Us Highway 1 S Ste 2001, Iselin, NJ 08830",YellowPages,"info@aztec.com, info@aztec-architects.com","Woodbridge, NJ",Interior Designers,0.0,M:0/T:0,Neutral
CTC Interiors Inc,https://www.yellowpages.com/abington-ma/mip/ctc-interiors-inc-26178019,(781) 878-6787,http://www.interiorsandbeyond.com,"880 Plymouth St, Abington, MA 02351",YellowPages,info@interiorsandbeyond.com,"Brockton, MA",Interior Designers,0.0,M:0/T:0,Neutral
Carriage House Interiors,https://www.yellowpages.com/hanover-ma/mip/carriage-house-interiors-462224382,(781) 826-8806,http://carriagehouseinteriors.com,"402 Main St, Hanover, MA 02339",YellowPages,carriage.house.interiors@outlook.com,"Brockton, MA",Interior Designers,0.0,M:0/T:0,Neutral
Kittles,https://www.yellowpages.com/indianapolis-in/mip/kittles-1934407?lid=1000115293633,(317) 849-5300,http://www.kittles.com,"8600 Allisonville Rd, Indianapolis, IN 46250",YellowPages,"Greenwood-Email-Admin@kittles.com, Castleton-Email-Admin@kittles.com, Lafayette-Email-Admin@kittles.com, Bloomington-Email-Admin@kittles.com, resumes@kittles.com, Deliverykittles.com@kittles.com, general-comments@kittles.com, www-manager@kittles.com, kittlesrepair@kittles.com, human-resources@kittles.com, billing-inquiries@kittles.com, Customer-Service-Indiana@kittles.com","Fishers, IN",Interior Designers,0.0,M:0/T:0,Neutral
C E Lee Decorating Center,https://www.yellowpages.com/south-bend-in/mip/c-e-lee-decorating-center-4841779,(574) 272-6888,http://www.celeeco.com,"1728 N Ironwood Dr, South Bend, IN 46635",YellowPages,"chuck@celeeco.com, 8c4075d5481d476e945486754f783364@sentry.io","South Bend, IN",Interior Designers,0.0,M:0/T:0,Neutral
Design Group,https://www.yellowpages.com/elkhart-in/mip/design-group-6432304,(574) 294-1322,http://designgroupelkhart.com,"329 W Franklin St, Elkhart, IN 46516",YellowPages,jlove@designgroupelkhart.com,"South Bend, IN",Interior Designers,0.0,M:0/T:0,Neutral
Cataldo Interiors Inc,https://www.yellowpages.com/saugus-ma/mip/cataldo-interiors-inc-454441291,(781) 231-0238,http://www.cataldointeriors.com,"416 Main St, Saugus, MA 01906",YellowPages,design@cataldointeriors.com,"Lynn, MA",Interior Decorators,0.0,M:0/T:0,Neutral
Decor 64 Interior Design,https://www.yellowpages.com/middleton-ma/mip/decor-64-interior-design-478418798,(978) 471-9292,http://decor64.com,"5 Bouchard Dr, Middleton, MA 01949",YellowPages,cnsg@decor64.com,"Lynn, MA",Interior Decorators,0.0,M:0/T:0,Neutral
